bzip2_test-sortmf,1,1023030000,254760706,2.251,1.992,11.600,80.45,2484,30.82,1748,0,0
bzip2_test-sortmf,4,1023030000,128051607,2.028,1.001,50.700,94.37,4856,28.49,3072,0,0
bzip2_test-sortmf,7,1023030000,91391065,1.775,.714,59.800,106.73,7232,36.26,4128,0,0
bzip2_test-sortmf,9,1023030000,80305943,1.633,.627,61.600,147.66,8816,27.63,4920,0,0
