NAF_CVDB-fasta_analysis,1,46107409016,637249298,.122,.110,9.900,543.40,15272,538.14,1087356,0,0
NAF_CVDB-fasta_analysis,8,46107409016,465675223,.105,.080,23.200,436.03,38076,541.43,1088664,0,0
NAF_CVDB-fasta_analysis,15,46107409016,407124178,.102,.070,30.900,1775.11,360656,353.95,1090772,0,0
NAF_CVDB-fasta_analysis,22,46107409016,301244640,.075,.052,30.400,4949.00,3749940,425.40,1217764,0,0
